"Right_Pupil_Size_Min","Left_Pupil_Size_SK","Left_Pupil_Size_Kurt","Right_Pupil_Size_SK","Right_Pupil_Size_Kurt","Y_Fixation_Data_Mean","Y_Fixation_Data_SD","AVG_Blink_Per_Minute","X_Fixation_Data_Var","X_Fixation_Data_SD","AVG_Saccade_Velocity","Y_Fixation_Data_SK","Fixation_Count","Blink_Count","X_Fixation_Data_Max","Y_Fixation_Data_Var","Y_Fixation_Data_Kurt","Left_Pupil_Size_Max","Right_Pupil_Size_Max","AVG_Saccade_Latency","X_Fixation_Data_Min","Class"
0.676292561183511,0.519559872591173,0.172420243265456,0.5684663083339,0.444485643804586,0.13792447522719,0.672436031116942,0.303021756348748,0.43388184432581,0.451583981512063,0.937988207615315,0.68947614560328,0.766561645382258,0.374450206212374,0.593102195141657,0.990034606014354,0.0249835046214054,0.639624423953577,0.292868159056247,0.990300605511222,0.521763219594771,"1"
0.46405216756627,0.519559872591173,0.172420243265456,0.449119474676913,0.217552415120213,0.498962331268006,0.500270355751803,0.708724858422545,0.668328127725546,0.613843260232958,0.091876553988987,0.826044771328937,0.168310818683786,0.684255338606571,0.60350795032653,0.972658719956852,0.0714858790145242,0.714921801826522,0.462429586978351,0.111993009570747,0.521763219594771,"1"
0.325772066582229,0.6693393363663,0.0387124899381244,0.393498451654377,0.675486192535667,0.850339489572744,0.905380702511647,0.650890494980092,0.789116010022189,0.634998062774287,0.526407872695531,0.316374094415006,0.168310818683786,0.894345026801411,0.560982544048494,0.90153895390136,0.973839734121168,0.546378945990413,0.265830694035353,0.339397904724136,0.521763219594771,"1"
0.330984658612759,0.0915130439323206,0.807641426550159,0.310171286008689,0.489358726683892,0.640328181264553,0.827388522837745,0.442667760217415,0.678559250324047,0.474291211301165,0.951481507051026,0.705758725448745,0.766561645382258,0.597329262727422,0.593102195141657,0.990034606014354,0.0249835046214054,0.672733846994319,0.453517393574988,0.960348882499489,0.521763219594771,"1"
0.20633159567665,0.119038872451557,0.927797405731689,0.165973509355016,0.548400216690091,0.832063514621643,0.968609641781517,0.209880144302651,0.45158439132035,0.491387512239026,0.864669229078264,0.749819336356724,0.024596991144854,0.234527238713127,0.785462782785119,0.652690733548867,0.703753820220228,0.606831353309579,0.292868159056247,0.816668416308697,0.521763219594771,"1"
0.54575868774631,0.619785590404987,0.718091670094299,0.590562370256563,0.675782365339441,0.694501610023177,0.97921751428006,0.551442880952761,0.713339672263367,0.634998062774287,0.786632042441054,0.721139141596689,0.297149551607601,0.7362898099975,0.964289857096788,0.845716865514778,0.206866648667298,0.290198827971583,0.265830694035353,0.643835082606477,0.521763219594771,"1"
0.146294669713712,0.144473991143291,0.885098979714281,0.226266136743258,0.851131476965213,0.529065127643662,0.471557137235278,0.443467781814973,0.414035099324939,0.583455514341144,0.724454432726115,0.366318997235369,0.487635208727738,0.378410411279259,0.760365373990455,0.909063711991954,0.216835106051625,0.393319899704575,0.00508734543426853,0.0493992065522564,0.521763219594771,"1"
0.840868881326561,0.95084168646383,0.226120108927334,0.23343297484313,0.697674760316773,0.464562954090585,0.560250160667385,0.643207300957583,0.341511294849751,0.321837392170542,0.954482776624225,0.898587662116909,0.443873216707258,0.646899962767193,0.78297453528553,0.756949022493844,0.0881513243319729,0.663912824793864,0.544803759484865,0.406591545944976,0.521763219594771,"1"
0.508774470624552,0.97950154678682,0.978862813093479,0.363385092631822,0.511851914309463,0.723575189669856,0.400161147433527,0.505058736241753,0.419508312868038,0.643006236305019,0.954482776624225,0.68491061798259,0.704995614510574,0.566206515628707,0.530779518395875,0.590180750312035,0.131089399606346,0.544488556437446,0.0234740133003942,0.958141332700757,0.521763219594771,"1"
0.484091293967996,0.119038872451557,0.927797405731689,0.270706056318696,0.650001941455539,0.285982439856014,0.292159604503302,0.392444930744264,0.61785100960849,0.446506175427873,0.676075492028571,0.546069509602934,0.725812456184733,0.164917734184289,0.752607545246879,0.901024157298499,0.0192760783387117,0.390958462939981,0.408124599244414,0.100643397220024,0.521763219594771,"1"
0.387118399479811,0.958576589582971,0.143822399560595,0.345127897932334,0.489490144982737,0.395415980779191,0.448043873691962,0.490178758442857,0.523276696891086,0.501804951685781,0.586541666049449,0.585237807076548,0.725812456184733,0.429500747714953,0.635978617803283,0.489142759486175,0.230697167322775,0.609296710343266,0.978462468472983,0.414745530518436,0.521763219594771,"1"
0.554981721779845,0.868077058000076,0.353167822631298,0.39643980882491,0.405311525134678,0.672379015858496,0.161944186721905,0.611146521668137,0.479234306855007,0.282679799319165,0.831621778972372,0.77014603773571,0.168310818683786,0.789085572143755,0.749511318039815,0.902147095047055,0.0866090742674967,0.530084467616076,0.453517393574988,0.684537795175161,0.521763219594771,"1"
0.55413909403544,0.0307444508144392,0.999663202984442,0.248929449605562,0.695660194479921,0.32312031674813,0.960121577941114,0.674812206900372,0.585721965349948,0.547432741413784,0.154607215541144,0.510553029705828,0,0.937270991234852,0.609353526253295,0.364978642852951,0.207829390125216,0.221268570626346,0.410008356980198,0.643835082606477,0.521763219594771,"1"
0.233636781801882,0.0121958559813599,0.417172069207421,0.171191213534633,0.745434275582589,0.576263437641344,0.968609641781517,0.448935082304273,0.646987616604366,0.551675855035092,0.971239768703383,0.33219243608758,0.432819401519442,0.213641393250507,0.815299773202545,0.96907489045986,0.0770728270627497,0.604017981383635,0.82954908027811,0.22302330988274,0.521763219594771,"1"
0.702766895302003,0.0120941022281175,0.750622745009145,0.414654501373239,0.261470414758506,0.679773435432097,0.161078525506966,0.654695925895646,0.738689172527213,0.710139179615001,0.617605869669968,0.892443991438355,0.121367035301574,0.518150415851356,0.880876060306319,0.415233097986262,0.0754931954134736,0.692301739415416,0.783653746019445,0.32265411598532,0.521763219594771,"1"
0.522302319817674,0.815377792298828,0.120857433625009,0.350215263828166,0.241939572962111,0.672379015858496,0.334161617381719,0.553980188121138,0.486513351475567,0.56789626086755,0.709675333591864,0.57045473711099,0.432819401519442,0.450929414590735,0.774118173085389,0.89925064242684,0.455075719573341,0.373074515765192,0.234537182371824,0.406591545944976,0.521763219594771,"1"
0.842844671368651,0.817546582554064,0.0369995983435058,0.553576191820903,0.380434424410717,0.725428828809996,0.21947128745876,0.256070577679462,0.843937255366999,0.576613113021671,0.494603756564708,0.755117954194921,0.14815762067026,0.124991725114105,0.877658162626831,0.896180532798269,0.0490346588257284,0.766722723372193,0.640089390658143,0.990300605511222,0.521763219594771,"1"
0.265875823404773,0.144473991143291,0.885098979714281,0.418795877836736,0.653522230605333,0.477200586382175,0.803291393044449,0.836186300342114,0.26583884153107,0.172228700167661,0.513265600095814,0.781769119101448,0.242627582216375,0.767964931440668,0.316909599182353,0.496717641754949,0.167280505683964,0.139887458381976,0.234537182371824,0.278282964015907,0.521763219594771,"1"
0.7332018930675,0.857954827234433,0.734692298247508,0.396202210891517,0.419622659301873,0.492712161947358,0.390892797815661,0.628584744470665,0.807485551744961,0.623295695999956,0.974061474592016,0.976613711171526,0.649687082185155,0.725634403381698,0.741245960006118,0.97737616325586,0.0508265778752711,0.806423580459429,0.353389581012727,0.696349394229343,0.521763219594771,"1"
0.771989666102027,0.817546582554064,0.0369995983435058,0.358377471118522,0.487568540190101,0.620960824738713,0.832262198212653,0.657093309554038,0.698377563441243,0.569468486152698,0.0243091684486671,0.833804985638199,0.488313199209571,0.503381917910004,0.689929209741405,0.853010010383494,0.0145500577892082,0.477881121028466,0.292868159056247,0.812563594171087,0.521763219594771,"1"
0.443371370119407,0.958257122409611,0.187529621808322,0.234593262280586,0.688375944474353,0.729265624600586,0.448043873691962,0.52116621534341,0.866309462479238,0.651507318386039,0.709675333591864,0.538877974414131,0.704995614510574,0.526280506558523,0.530779518395875,0.590180750312035,0.131089399606346,0.551238434256842,0.997060050444799,0.406591545944976,0.521763219594771,"1"
0.444803225722808,0.720984094953224,0.0894983904775058,0.286165785654718,0.672779246390046,0.669989066033386,0.471557137235278,0.504537394351188,0.452222767938145,0.241470716577079,0.504828580339565,0.519582674321694,0.190145850574295,0.46310534082312,0.937888558568514,0.97603193676052,0.0521303933708234,0.490799537114883,0.410008356980198,0.591965279205922,0.444293684792847,"1"
0.4137117496319,0.0167562805899009,0.996754296381986,0.296176851544004,0.665100755835295,0.773177608786549,0.560250160667385,0.310431226185825,0.627323313515425,0.393333717753376,0.033970091789677,0.553210056221579,0.443873216707258,0.382316949236529,0.78297453528553,0.756949022493844,0.0881513243319729,0.387189108420718,0.0234740133003942,0.479388383696862,0.0277426393178081,"1"
0.401836252405024,0.95084168646383,0.226120108927334,0.305013947466585,0.4670667465529,0.608605525392192,0.613705898357964,0.246771624054172,0.52450118973911,0.447562824784083,0.70468209339207,0.481315254935868,0.0820027309653693,0.198933549744632,0.49628120465993,0.679033797588349,0.115396426017487,0.438257815714397,0.339678087036219,0.509980268228931,0.521763219594771,"1"
0.567911572563919,0.817546582554064,0.0369995983435058,0.488449511049431,0.437915426628341,0.621490573506218,0.613705898357964,0.119827348962031,0.47242629602494,0.478974300291134,0.786632042441054,0.834049781129217,0.132255191459852,0.124991725114105,0.684114492746729,0.711003664102652,0.037407597168992,0.743567892376615,0.997060050444799,0.571199824035146,0.521763219594771,"1"
0.747443627730514,0.233474948593322,0.801864943966933,0.215921770397947,0.83194291060134,0.608473166218571,0.49888522905673,0.367663482823183,0.837250520644677,0.883573799584672,0.401543817130619,0.834095967157192,0.432819401519442,0.245231729701941,0.774118173085389,0.89925064242684,0.455075719573341,0.57070497052587,0.828045576126485,0.143193808809732,0.521763219594771,"1"
0.194878581940706,0.0167562805899009,0.996754296381986,0.355877855622379,0.691723987193507,0.730105624751538,0.291067080212348,0.445282553917678,0.65540064919304,0.548478606697139,0.709675333591864,0.596162607200901,0.407325167979548,0.646899962767193,0.573220434504943,0.956537251948121,0.154656985122536,0.637902907973759,0.544803759484865,0.898363635484704,0.125423212812022,"1"
0.25853902746788,0.390647022012113,0.468861400792837,0.270747838656279,0.734460892659704,0.55880668950383,0.292159604503302,0.383956335266593,0.421919823894212,0.267814395698986,0.0652717499752754,0.631860402824725,0.949110934193229,0.50020914749898,0.990259187203405,0.717715611723859,0.0341547069571337,0.272684845202719,0.367071783313809,0.857537218830779,0.521763219594771,"1"
0.474152154104011,0.878184175475949,0.198770863902807,0.44008487235386,0.47683252686511,0.810451503664088,0.613705898357964,0.624117872253206,0.583000696346804,0.8735861815082,0.476260314549428,0.975950566327154,0.267136980849881,0.429500747714953,0.926880130018948,0.541204992177813,0.316717082061541,0.614624866440296,0.353389581012727,0.571199824035146,0.521763219594771,"1"
0.474497971300549,1,0.526920894988458,0.344408368474532,0.725553737043685,0.636443171947186,0.448043873691962,0.715935599013262,0.677049043684653,0.533021933723769,0.937133326568514,0.376713699087293,0.809194415272647,0.831032578143536,0.99454411635419,0.941854380157719,0.0575044770257018,0.510988451197715,0.435530208187181,0.344988295526008,0.521763219594771,"1"
0.553305082514578,0.265612710645671,0.46455280323745,0.072447588909176,0.892062210820878,0.68903666999182,0.341694464310059,0.322584586380256,0.619766555441795,0.750000109867898,0.422890163817349,0.532329745272129,0.168310818683786,0.22380306282616,0.457198115699143,0.889303803474258,0.103322430522589,0.639821701003911,0.380997660535344,0.430067599260188,0.521763219594771,"1"
0.812250377042918,0.414407951585121,0.378669151631553,0.506207447326946,0.461501690796688,0.533865800268406,0.595780293646365,0.768166867870608,0.148983110911124,0.21284014486703,0.951481507051026,0.921513120920862,0.407325167979548,0.684255338606571,0.714347985615834,0.761702254593421,0.114344244156535,0.646422757505356,0.617429040872538,0.76363464229682,0.521763219594771,"1"
0.155729133817364,0.113927014796628,0.887357179487015,0.135468486042949,0.834473924593648,0.543355639772251,0.394836825814353,0.341663985423502,0.420314003665639,0.350786610314619,0.731120381494917,0.831738024787745,0.614175670205807,0.331032578143536,0.999409602305162,0.971348457355568,0.0833319230375057,0.462258132921713,0.435530208187181,1,0.0386124973381134,"1"
0.554607981580548,0.6693393363663,0.0387124899381244,0.21646765400878,0.675978687691869,0.280581133938466,0.832262198212653,0.504019127712319,0.305632084833429,0.310571588006648,0.091876553988987,0.798733940051039,0.853781864712589,0.562636419503719,0.66445259588667,0.933815192898172,0.115959354586507,0.863785120078982,0.958864018428598,0.197863225922252,0.521763219594771,"1"
0.817842297790277,0.0633169600851902,0.999832222873396,0.484138830528319,0.578149600133456,0.79568025902613,0.243829863531605,0.852940123732577,0.683924176324317,0.598206711732126,0.312967509678363,0.610304968176699,0.168310818683786,0.830789529159372,0.749511318039815,0.902147095047055,0.0866090742674967,0.544015940015413,0.899160410328397,0.479388383696862,0.0277426393178081,"1"
0.791110926288328,0.000913587991368884,0.991384659705553,0.228305570111432,0.524804746703106,0.616048464876283,0.960121577941114,0.376648302055374,0.86619115447831,0.784824785128149,0.968659145774043,0.638354448837992,0.383035259521001,0.4412022778784,0.70962938633724,0.94864459196198,0.0460753641005407,0.406153872525099,0.383055591065557,0.991011192883924,0.521763219594771,"1"
0.611735831421759,0.0915130439323206,0.807641426550159,0.216554252543668,0.524104475531562,0.668763348530762,0.448043873691962,0.205492176388234,0.578145064286233,0.253529500104084,0.617605869669968,0.973470374220696,0.686877058272025,0.156594669137749,0.631680794693147,0.846997083556582,0.514864121239818,0.538130828367832,0.993765006100228,0.538273646813508,0.521763219594771,"1"
0.283508063867042,0.324226516383408,0.097764330273303,0.306018918126055,0.859608142877247,0.406523512241314,0.975015550924507,0.584320983143203,0.764869498220049,0.589136467853288,0.951481507051026,0.80873819998719,0.259829892424779,0.647143011751358,0.878134543797141,0.947965088933803,0.0574615620735965,0.733120050311514,0.435530208187181,0.571199824035146,0.521763219594771,"1"
0.513986842352292,0.206997414299521,0.825876689286489,0.522193969209308,0.459261014733393,0.822339056974297,0.448043873691962,0.407981529945772,0.492649311716024,0.349775259029651,0.447908074458773,0.943992648538998,0.588273968060783,0.539004557624452,0.584519178398923,0.289025168574856,0.100814338856172,0.675117128839253,0.563994476246029,0.498202801030913,0.521763219594771,"1"
0.360485903038734,0.944600913664588,0.0550224014196467,0.448428898689966,0.716076293019032,0.813197978141816,0.634485419021344,0.108266915116192,0.391930015011922,0.321390147464593,0.864669229078264,0.613819126399644,0.588273968060783,0.0652850641829749,0.584519178398923,0.289025168574856,0.100814338856172,0.539725882452149,0.83597736234597,0.893971113375691,0.521763219594771,"1"
0.377248664121702,0.390647022012113,0.468861400792837,0.191414374904757,0.964314394122154,0.66975330795512,0.647223852580078,0.547487701634518,0.47734750605212,0.308440760212334,0.887021867583003,0.543510668345181,0.024596991144854,0.66832072308442,0.785462782785119,0.652690733548867,0.703753820220228,0.842164170266196,0.726274364337346,0.653920399199215,0.521763219594771,"1"
0.161098260325856,0.940571816613319,0,0.299265423355189,0.523346660484591,0.926214186050601,0.493958705320517,0.813557361577697,0.751808552942446,0.569567667847177,0.24565933973968,0.563173409179951,0.213796944305739,0.768207980424833,0.742005636430236,0.346154654776324,0.0677252461246187,0.56066758027015,0.521084632939327,0.636573467456982,0.521763219594771,"1"
0.443945538353767,0.90322567018464,0.00441903069718704,0.0825037912748623,0.794536783848476,0.62306398964103,0.954536279520068,0.490767748177445,0.426988245994757,0.167759289666218,0.476260314549428,0.988986654282861,0.407325167979548,0.342390940166345,0.766666976513615,0.899819802136936,0.111673070177581,0.439162149170653,0.353385331866688,0.409355352120734,0.521763219594771,"1"
0.309590181483423,0.614285688465315,0.0563264553337415,0.254241877537505,0.455796305025675,0.608045272129824,0.973399562408893,0.370158857433485,0.558132416349874,0.558714314896568,0.937133326568514,0.156181485134299,0.580277551332556,0.195505574043422,0.984155526946278,0.918808530781468,0.539919235431641,0.856386052082086,0.661602689407044,0.643835082606477,0.521763219594771,"1"
0.503874699417632,0.016119882943641,0.331422319840505,0.280801104984471,0.58872153980686,0.543577469092842,0.255999820134986,0.303121453069794,0.330339837518317,0.293759800414919,0.99358568679462,0.835428169470206,0.4595711092006,0.369794086783823,0.717029308324299,0.158975722143246,0.065229089114531,0.577174524143713,0.446964386087285,0.111993009570747,0.521763219594771,"1"
0.350926890854318,0.41056293635494,0.110730977927711,0.7477724116361,0.246769000034813,0.641364886256915,0.485746483143981,0.730226168304543,0.348240145200224,0.524183183240549,0.968659145774043,0.610701331853038,0.766561645382258,0.831032578143536,0.980028524297716,0.823411976711502,0.147159486441536,0.506333137798681,0.435530208187181,0.911680850240101,0.999195218266399,"1"
0.274324447817417,0.764330921928194,0.418496978170379,0.265434564433538,0.658440909118657,0.534348592540823,0.255999820134986,0.468277629242634,0.357980036299147,0.421628839420699,0.937988207615315,0.750302971180497,0.383035259521001,0.429500747714953,0.912340388732056,0.754593793862927,0.104487560693397,0.884035781827094,0.544803759484865,0.794119608400581,0.521763219594771,"1"
0.141055701586456,0.287664473000148,0.460853962676843,0.290908786575304,0.844294803479721,0.400600932711435,0.881820580079468,0.31836072209539,0.857953926393579,0.549813416752791,0.910658417946653,0.581011983734375,0.725812456184733,0.429500747714953,0.752607545246879,0.901024157298499,0.0192760783387117,0.588127304581231,0.516337572200616,0.972124173905169,0.521763219594771,"1"
0.279066177455818,0.682114055547895,0.299466409146061,0.276298135624091,0.632712980571032,0.963780619627278,0.827388522837745,0.408611805294131,0.815858544818028,0.702489604140029,0.951481507051026,0.472072736153433,0.297149551607601,0.519936718492905,0.720078773512685,0.955373923321043,0.0711424197250598,0.713933823247873,0.717750354625822,0.940095336555088,0.521763219594771,"1"
0.834686098972435,0.868077058000076,0.353167822631298,0.106815539676323,0.767140057626562,0.115450764125155,0.886566490619994,0.609659032586257,0.370021687366964,0.475024332322171,0.293282517603864,0.67464356246611,0.168310818683786,0.789085572143755,0.749511318039815,0.902147095047055,0.0866090742674967,0.868632243176629,0.954660957714117,0.935046644289653,0.521763219594771,"1"
0.520038292930395,0.815377792298828,0.120857433625009,0.532251203781349,0.233675769774395,0.880126579099465,0.824380431200708,0.333660723741379,0.529833958252804,0.580970775299398,0.16049730782975,0.902607042214462,0.725812456184733,0.22380306282616,0.752607545246879,0.901024157298499,0.0192760783387117,0.810437938950949,0.690090507250783,0.527531962037699,0.521763219594771,"1"
0.347324585157441,0.287664473000148,0.460853962676843,0.595472192647342,0.343967521566213,0.393464681457436,0.563895944850565,0.404277314291481,0.647776753225772,0.494981070069095,0.573750789093362,0.584987671986555,0.725812456184733,0.308800906750421,0.752607545246879,0.901024157298499,0.0192760783387117,0.223141238523141,0.00508734543426853,0.339397904724136,0.521763219594771,"1"
0.269563331261939,0.764330921928194,0.418496978170379,0.347367122623739,0.583247332146321,0.440575464156104,0.21947128745876,0.234036057318233,0.402418514308771,0.334529679180628,0.508427084206123,0.395337196882303,0.259829892424779,0.312452730962562,0.941123306819295,0.911364946356215,0.225435066326713,0.436926804450391,0.588676865666324,0.636475571733685,0.521763219594771,"1"
0.696532145081314,0.80809655580238,0.0321548979308379,0.444106110375105,0.515233030988993,0.516901999211929,0.49888522905673,0.221480667905812,0.595824556692527,0.428953483808477,0.919058781597348,0.946085120743035,0.580277551332556,0.249094245819291,0.944948011136153,1,0.0657001231276859,0.517451440330244,0.670393326693642,0.538273646813508,0.521763219594771,"1"
0.572054721444982,0.999740431163206,0.872294766887476,0.277448302447766,0.6039923130454,0.470651472294023,0.505530349757417,0.245748050835762,0.660885272399884,0.707321104427471,0.0243091684486671,0.697804775681119,0.112407434196547,0.0652850641829749,0,0.00653831950036574,0.18081865977089,0.673927050875703,0.83597736234597,0.76363464229682,0.521763219594771,"1"
0.908015744919782,0.925616504721772,0.334264411950862,0.170087955717124,0.848853887899457,0.407199718783216,0.940426532163472,0.577164090919137,0.5405016657787,0.405691610218479,0.508427084206123,0.644576786520164,0.168310818683786,0.684255338606571,0.560982544048494,0.90153895390136,0.973839734121168,0.82006864354243,0.670393326693642,0.104651081123351,0.521763219594771,"1"
0.670865580122872,0.414407951585121,0.378669151631553,0.0485194965709371,0.766095774871881,0.398373230182678,0.448043873691962,0.642616235417863,0.633047274093788,0.51349360524371,0.886720809195556,0.0528602128248803,0.536352913304729,0.710089688194839,0.864603627195286,0.652503022044364,0.907599086728858,0.922053740162714,0.362565711540276,0.739442820246874,0.521763219594771,"1"
0.660022399501625,0.239899526853476,0.718127484520725,0.471956859842245,0.340538751251806,0.749882569996996,0.647223852580078,0.687978728664498,0.703936291173987,0.532964379321643,0.440455494805686,0.612868908462228,0.168310818683786,0.789085572143755,0.749511318039815,0.902147095047055,0.0866090742674967,0.61710421225699,0.954660957714117,0.59629977190606,0.521763219594771,"1"
0.399136315685676,0.415557434047625,0.138702595838726,0.486185724925405,0.44919988475417,0.634677799243607,0.883523663133276,0.700193282337543,0.672545280410489,0.664913343826117,0.887813155291519,0.171751931419381,0.407325167979548,0.605196005751576,0.766666976513615,0.899819802136936,0.111673070177581,0.847800974824451,0.321086119318291,0.59629977190606,0.521763219594771,"1"
0.133616686485116,0.00881205147534903,0.431412200036929,0.38292218177767,0.464016174512721,0.908541719673815,0.483613561205022,0.709741192226979,0.597736542279216,0.460403722299145,0.617605869669968,0.74167713206774,0.487635208727738,0.731062719213135,0.842159197180124,0.174927763200529,0.77932075700928,0.235322125704822,0,0.893971113375691,0.521763219594771,"1"
0.249928613899251,0.0478973480399556,0.880550369374192,0.220291449307673,0.738543721932004,0.828432277975701,0.912065729608078,0.398048212602043,0.474065746196074,0.497525996975654,0.857695083830418,0.537294798246477,0.853781864712589,0.319968571486719,0.66445259588667,0.933815192898172,0.115959354586507,0.717628416281496,0.979165589003246,0.893971113375691,0.521763219594771,"1"
0.55890745180203,0.845940868086699,0.235792856769215,0.0575702242194856,0.963142170631138,0.4794765224523,0.483613561205022,0.759361208585955,0.522594160559163,0.24913830279943,0.00698768849192581,0.0776067657491083,0.536352913304729,1,0.864603627195286,0.652503022044364,0.907599086728858,0.427734448953068,0.688127217120681,0.404815536272257,0.521763219594771,"1"
0.726218043248118,0.0633169600851902,0.999832222873396,0.263597447117128,0.754663208395949,0.398874647150751,0.243829863531605,0.22066466602334,0.786085788175707,0.68900427229558,0.24565933973968,0.997526725934188,0.686877058272025,0.0262805065585232,0.631680794693147,0.846997083556582,0.514864121239818,0.326614393861558,0.408882436159005,0.339397904724136,0.521763219594771,"1"
0.525239341788758,0.183636625470642,0.4974865874429,0.24422372425808,0.854054728952149,0.850318126175319,0.827388522837745,0.509150374723061,0.460066780480429,0.556738474204433,0.526407872695531,0.584522464996752,0.213796944305739,0.463455908839819,0.742005636430236,0.346154654776324,0.0677252461246187,0.428707444980838,0.408882436159005,1,0.0386124973381134,"1"
0.542824035090128,0.00264801755224,0.457801887073516,0.295036920190324,0.680974896196874,0.44705962741654,0.563895944850565,0.660033666115619,0.648541699670749,0.718464826950906,0.867276702460076,0.603216436894112,0.267136980849881,0.562267246551875,0.720736550247896,0,0,0.430001159648402,0.383055591065557,0.732360665440492,0.521763219594771,"1"
0.530362705351399,0.614285688465315,0.0563264553337415,0.480482448502603,0.725730884368549,0.772933053816751,0.940426532163472,0.614506982613861,0.514881449647996,0.389148159695376,0.526407872695531,0.315621890445313,0.0685605058047297,0.894345026801411,0.566109226857881,0.993769143537636,0.259093513003529,0.524940524611236,0.635062577205813,0.972124173905169,0.521763219594771,"1"
0.624911071741162,1,0.526920894988458,0.498737875310289,0.709907526432272,0.314602366368334,0.648239409218987,0.397916544633886,0.374056005344742,0.374155650086624,0.324852307443655,0.579896377692805,0.0820027309653693,0.146420391989886,0.49628120465993,0.679033797588349,0.115396426017487,0.482683616204156,0.353385331866688,0.234737577934368,0.521763219594771,"1"
0.384941525771915,0.415557434047625,0.138702595838726,0.427948519152295,0.164404838699466,0.324700540488523,0.291067080212348,0.877038120076755,0.300385250152328,0.452959638900777,0.0114070253066837,0.99374257858484,0.725812456184733,0.937175402281296,0.585989751542655,0.977087195769327,0.0538605884633727,0.558147209419993,0.336900589994227,0.935046644289653,0.521763219594771,"1"
0.270722446280647,0.983547924349456,0.273786049120679,0.172958402804608,0.665078677752281,0.558760073444692,0.255999820134986,0.842332926387422,0.28797010218261,0.236035561763037,0.737561968629981,0.972260405295072,0.809194415272647,0.875275532811735,0.99454411635419,0.941854380157719,0.0575044770257018,0.653366962416047,0.958864018428598,0.940095336555088,0.521763219594771,"1"
0.390328791817918,0.940571816613319,0,0.0665008610091308,0.800780038827665,0.266246202028448,0.108890047524779,0.448876365009753,0.93506975718007,0.710139179615001,0.91905081929199,0.269434681937427,0.487635208727738,0.194601229642943,0.760365373990455,0.909063711991954,0.216835106051625,0.583359714059028,0.83597736234597,0.100643397220024,0.521763219594771,"1"
0.434812832663886,0.720984094953224,0.0894983904775058,0.512251730004299,0.51527602775506,0.626223386056384,0.390892797815661,0.556200569285261,0.359031981055797,0.321215645189564,0.737561968629981,0.994666023889025,0.168310818683786,0.387796790699337,0.457198115699143,0.889303803474258,0.103322430522589,0.645658307248669,0.954660957714117,0.430067599260188,0.521763219594771,"1"
0.506055286439303,0.00264801755224,0.457801887073516,0.139576278757511,0.945065338906727,0.965649361447814,0.415834107864412,0.365080996089813,0.480101787714087,0.244238199280565,0.971239768703383,0.312668324797201,0.242627582216375,0.463455908839819,0.316909599182353,0.496717641754949,0.167280505683964,0.693624733020207,0.640089390658143,0.100643397220024,0.521763219594771,"1"
0.399279388794267,0.183636625470642,0.4974865874429,0.328475724010272,0.480554841630051,0.534775251492752,0.505530349757417,0.363767842508314,0.722896639254647,0.676472481255676,0.990891922269368,0.234723607657811,0.4595711092006,0.45918393401413,0.717029308324299,0.158975722143246,0.065229089114531,0.628500236415451,0.265830694035353,0.958141332700757,0.521763219594771,"1"
0.7867626443078,0.746522278823445,0.368455411007777,0.442937428293762,0.365159793019614,0.731205776366831,0.422547572368878,0.202767096856623,0.543958389172312,0.387333657552879,0.0625239345309669,0.647189549017869,0.4595711092006,0.249094245819291,0.717029308324299,0.158975722143246,0.065229089114531,0.555347745578171,0.462429586978351,0.602247882953553,0.521763219594771,"1"
0.395325375242601,0.251712214668794,0.932225871361587,0.189000768969548,0.668482789444499,0.684480664774559,0.954536279520068,0.217603407556854,0.608652052765244,0.598240485776811,0.919058781597348,0.624616749066222,0.917553816488669,0.22380306282616,0.865842343471754,0.470324810096952,0.127079655325676,0.639237225811455,0.284312008257894,0.406591545944976,0.521763219594771,"1"
